Page,PageUrl,LinkStatus,LinkStatusDetail,LinkUrl,LinkDomain
List of state insurance commissioners websites,https://bogleheads.org/wiki/List%20of%20state%20insurance%20commissioners%20websites ,ERROR,The request was canceled due to the configured HttpClient.Timeout of 15 seconds elapsing.,"http://www.bishca.state.vt.us/sites/default/files/Consumer_Guide_to_Buying_Life_Ins_10-07.pdf",www.bishca.state.vt.us
List of state insurance commissioners websites,https://bogleheads.org/wiki/List%20of%20state%20insurance%20commissioners%20websites ,ERROR,Not Found,"http://www.cbs.state.or.us/external/ins/consumer/auto-insurance/auto.html",www.cbs.state.or.us
List of state insurance commissioners websites,https://bogleheads.org/wiki/List%20of%20state%20insurance%20commissioners%20websites ,ERROR,Not Found,"http://www.cbs.state.or.us/external/ins/consumer/consumer.html",www.cbs.state.or.us
List of state insurance commissioners websites,https://bogleheads.org/wiki/List%20of%20state%20insurance%20commissioners%20websites ,ERROR,Not Found,"http://www.cbs.state.or.us/external/ins/consumer/health-insurance/health.html",www.cbs.state.or.us
List of state insurance commissioners websites,https://bogleheads.org/wiki/List%20of%20state%20insurance%20commissioners%20websites ,ERROR,Not Found,"http://www.cbs.state.or.us/external/ins/consumer/homeowner-renter/home.html",www.cbs.state.or.us
List of state insurance commissioners websites,https://bogleheads.org/wiki/List%20of%20state%20insurance%20commissioners%20websites ,ERROR,Not Found,"http://www.cbs.state.or.us/external/ins/consumer/life-insurance/life.html",www.cbs.state.or.us
List of state insurance commissioners websites,https://bogleheads.org/wiki/List%20of%20state%20insurance%20commissioners%20websites ,ERROR,Not Found,"http://www.cbs.state.or.us/external/ins/index.html",www.cbs.state.or.us
List of state insurance commissioners websites,https://bogleheads.org/wiki/List%20of%20state%20insurance%20commissioners%20websites ,ERROR,No such host is known. (www.dbr.state.ri.us:80),"http://www.dbr.state.ri.us/divisions/insurance/",www.dbr.state.ri.us
List of state insurance commissioners websites,https://bogleheads.org/wiki/List%20of%20state%20insurance%20commissioners%20websites ,ERROR,No such host is known. (www.dbr.state.ri.us:80),"http://www.dbr.state.ri.us/divisions/insurance/consumers.php",www.dbr.state.ri.us
List of state insurance commissioners websites,https://bogleheads.org/wiki/List%20of%20state%20insurance%20commissioners%20websites ,ERROR,No such host is known. (www.dbr.state.ri.us:80),"http://www.dbr.state.ri.us/documents/divisions/insurance/property_casualty/com_guide-auto_insur.PDF",www.dbr.state.ri.us
List of state insurance commissioners websites,https://bogleheads.org/wiki/List%20of%20state%20insurance%20commissioners%20websites ,ERROR,No such host is known. (www.dced.state.ak.us:80),"http://www.dced.state.ak.us/insurance/",www.dced.state.ak.us
List of state insurance commissioners websites,https://bogleheads.org/wiki/List%20of%20state%20insurance%20commissioners%20websites ,ERROR,No such host is known. (www.dced.state.ak.us:80),"http://www.dced.state.ak.us/insurance/Insurance/programs/Consumers/Consumer%20Information%20page/Insurance%20Product%20Information/BuyersGuideIndexed%20Annuities%20with%20Appendix%20for%20Equity%20Indexed%20Annuities.pdf",www.dced.state.ak.us
List of state insurance commissioners websites,https://bogleheads.org/wiki/List%20of%20state%20insurance%20commissioners%20websites ,ERROR,No such host is known. (www.dced.state.ak.us:80),"http://www.dced.state.ak.us/insurance/Insurance/programs/Consumers/ConsumerGuide/consumerGuide_healthTypes.html",www.dced.state.ak.us
List of state insurance commissioners websites,https://bogleheads.org/wiki/List%20of%20state%20insurance%20commissioners%20websites ,ERROR,No such host is known. (www.dced.state.ak.us:80),"http://www.dced.state.ak.us/insurance/Insurance/programs/Consumers/ConsumerGuide/consumerGuide_lifeInsurance.html",www.dced.state.ak.us
List of state insurance commissioners websites,https://bogleheads.org/wiki/List%20of%20state%20insurance%20commissioners%20websites ,ERROR,No such host is known. (www.dced.state.ak.us:80),"http://www.dced.state.ak.us/insurance/Insurance/programs/Consumers/ConsumerGuide/consumerGuide.html",www.dced.state.ak.us
List of state insurance commissioners websites,https://bogleheads.org/wiki/List%20of%20state%20insurance%20commissioners%20websites ,ERROR,No such host is known. (www.dced.state.ak.us:80),"http://www.dced.state.ak.us/insurance/Insurance/programs/Consumers/pubs/2009_Auto_Guide.pdf",www.dced.state.ak.us
List of state insurance commissioners websites,https://bogleheads.org/wiki/List%20of%20state%20insurance%20commissioners%20websites ,ERROR,No such host is known. (www.dced.state.ak.us:80),"http://www.dced.state.ak.us/insurance/Insurance/programs/Consumers/pubs/2011_Homeowners_Guide.pdf",www.dced.state.ak.us
List of state insurance commissioners websites,https://bogleheads.org/wiki/List%20of%20state%20insurance%20commissioners%20websites ,ERROR,Not Found,"http://www.dfs.ny.gov/consumer/life/cli_annu_guide.pdf",www.dfs.ny.gov
List of state insurance commissioners websites,https://bogleheads.org/wiki/List%20of%20state%20insurance%20commissioners%20websites ,ERROR,Not Found,"http://www.dfs.ny.gov/insurance/cauto.htm",www.dfs.ny.gov
List of state insurance commissioners websites,https://bogleheads.org/wiki/List%20of%20state%20insurance%20commissioners%20websites ,ERROR,Not Found,"http://www.dfs.ny.gov/insurance/chealth.htm",www.dfs.ny.gov
List of state insurance commissioners websites,https://bogleheads.org/wiki/List%20of%20state%20insurance%20commissioners%20websites ,ERROR,Not Found,"http://www.dfs.ny.gov/insurance/clife.htm",www.dfs.ny.gov
List of state insurance commissioners websites,https://bogleheads.org/wiki/List%20of%20state%20insurance%20commissioners%20websites ,ERROR,Not Found,"http://www.dfs.ny.gov/insurance/consindx.htm",www.dfs.ny.gov
List of state insurance commissioners websites,https://bogleheads.org/wiki/List%20of%20state%20insurance%20commissioners%20websites ,ERROR,Not Found,"http://www.dfs.ny.gov/insurance/dfs_insurance.htm",www.dfs.ny.gov
List of state insurance commissioners websites,https://bogleheads.org/wiki/List%20of%20state%20insurance%20commissioners%20websites ,ERROR,Not Found,"http://www.dfs.ny.gov/insurance/hmonindx.htm",www.dfs.ny.gov
List of state insurance commissioners websites,https://bogleheads.org/wiki/List%20of%20state%20insurance%20commissioners%20websites ,ERROR,Not Found,"http://www.doi.idaho.gov/consumer/automobile.aspx",www.doi.idaho.gov
List of state insurance commissioners websites,https://bogleheads.org/wiki/List%20of%20state%20insurance%20commissioners%20websites ,ERROR,Not Found,"http://www.doi.idaho.gov/consumer/consumer.aspx",www.doi.idaho.gov
List of state insurance commissioners websites,https://bogleheads.org/wiki/List%20of%20state%20insurance%20commissioners%20websites ,ERROR,Not Found,"http://www.doi.idaho.gov/consumer/homeowner.aspx",www.doi.idaho.gov
List of state insurance commissioners websites,https://bogleheads.org/wiki/List%20of%20state%20insurance%20commissioners%20websites ,ERROR,Not Found,"http://www.doi.idaho.gov/consumer/life_annuity.aspx",www.doi.idaho.gov
List of state insurance commissioners websites,https://bogleheads.org/wiki/List%20of%20state%20insurance%20commissioners%20websites ,ERROR,Not Found,"http://www.doi.idaho.gov/Health/healthinfo.aspx",www.doi.idaho.gov
List of state insurance commissioners websites,https://bogleheads.org/wiki/List%20of%20state%20insurance%20commissioners%20websites ,ERROR,Not Found,"http://www.doi.ne.gov/brochure/autorateguide.pdf",www.doi.ne.gov
List of state insurance commissioners websites,https://bogleheads.org/wiki/List%20of%20state%20insurance%20commissioners%20websites ,ERROR,Not Found,"http://www.doi.ne.gov/brochure/out02128.pdf",www.doi.ne.gov
List of state insurance commissioners websites,https://bogleheads.org/wiki/List%20of%20state%20insurance%20commissioners%20websites ,ERROR,Not Found,"http://www.doi.ne.gov/consumer.htm",www.doi.ne.gov
List of state insurance commissioners websites,https://bogleheads.org/wiki/List%20of%20state%20insurance%20commissioners%20websites ,OTHER,Service Unavailable,"http://www.doi.state.nc.us/",www.doi.state.nc.us
List of state insurance commissioners websites,https://bogleheads.org/wiki/List%20of%20state%20insurance%20commissioners%20websites ,ERROR,Not Found,"http://www.dora.state.co.us/insurance/",www.dora.state.co.us
List of state insurance commissioners websites,https://bogleheads.org/wiki/List%20of%20state%20insurance%20commissioners%20websites ,ERROR,Not Found,"http://www.dora.state.co.us/insurance/consumer/AnnuitiesMain.htm",www.dora.state.co.us
List of state insurance commissioners websites,https://bogleheads.org/wiki/List%20of%20state%20insurance%20commissioners%20websites ,ERROR,Not Found,"http://www.dora.state.co.us/insurance/consumer/AutoMain.htm",www.dora.state.co.us
List of state insurance commissioners websites,https://bogleheads.org/wiki/List%20of%20state%20insurance%20commissioners%20websites ,ERROR,Not Found,"http://www.dora.state.co.us/insurance/consumer/ConsumerMainPage.htm",www.dora.state.co.us
List of state insurance commissioners websites,https://bogleheads.org/wiki/List%20of%20state%20insurance%20commissioners%20websites ,ERROR,Not Found,"http://www.dora.state.co.us/insurance/consumer/homemain.htm",www.dora.state.co.us
List of state insurance commissioners websites,https://bogleheads.org/wiki/List%20of%20state%20insurance%20commissioners%20websites ,ERROR,Not Found,"http://www.dora.state.co.us/insurance/consumer/LifeMain.html",www.dora.state.co.us
List of state insurance commissioners websites,https://bogleheads.org/wiki/List%20of%20state%20insurance%20commissioners%20websites ,ERROR,No such host is known. (www.id.state.az.us:80),"http://www.id.state.az.us/",www.id.state.az.us
List of state insurance commissioners websites,https://bogleheads.org/wiki/List%20of%20state%20insurance%20commissioners%20websites ,ERROR,No such host is known. (www.id.state.az.us:80),"http://www.id.state.az.us/consumerautohome.html#auto",www.id.state.az.us
List of state insurance commissioners websites,https://bogleheads.org/wiki/List%20of%20state%20insurance%20commissioners%20websites ,ERROR,No such host is known. (www.id.state.az.us:80),"http://www.id.state.az.us/consumerautohome.html#home",www.id.state.az.us
List of state insurance commissioners websites,https://bogleheads.org/wiki/List%20of%20state%20insurance%20commissioners%20websites ,ERROR,No such host is known. (www.id.state.az.us:80),"http://www.id.state.az.us/consumerlifehealth.html#health",www.id.state.az.us
List of state insurance commissioners websites,https://bogleheads.org/wiki/List%20of%20state%20insurance%20commissioners%20websites ,ERROR,No such host is known. (www.id.state.az.us:80),"http://www.id.state.az.us/consumerlifehealth.html#life",www.id.state.az.us
List of state insurance commissioners websites,https://bogleheads.org/wiki/List%20of%20state%20insurance%20commissioners%20websites ,ERROR,No such host is known. (www.id.state.az.us:80),"http://www.id.state.az.us/consumermore.html",www.id.state.az.us
List of state insurance commissioners websites,https://bogleheads.org/wiki/List%20of%20state%20insurance%20commissioners%20websites ,ERROR,No such host is known. (www.id.state.az.us:80),"http://www.id.state.az.us/publications/Annuities_for_Seniors_Apr_08.pdf",www.id.state.az.us
List of state insurance commissioners websites,https://bogleheads.org/wiki/List%20of%20state%20insurance%20commissioners%20websites ,ERROR,No such host is known. (www.id.state.az.us:80),"http://www.id.state.az.us/publications/Auto_Consumer_Guide_3-07.pdf",www.id.state.az.us
List of state insurance commissioners websites,https://bogleheads.org/wiki/List%20of%20state%20insurance%20commissioners%20websites ,ERROR,No such host is known. (www.id.state.az.us:80),"http://www.id.state.az.us/publications/Health_Individual.pdf",www.id.state.az.us
List of state insurance commissioners websites,https://bogleheads.org/wiki/List%20of%20state%20insurance%20commissioners%20websites ,ERROR,No such host is known. (www.id.state.az.us:80),"http://www.id.state.az.us/publications/Home_Owners_Consumer_Guide_2009.pdf",www.id.state.az.us
List of state insurance commissioners websites,https://bogleheads.org/wiki/List%20of%20state%20insurance%20commissioners%20websites ,UPDATE LINK,redirected to http://www.in.gov/idoi/consumer-services/types-of-insurance,"http://www.in.gov/idoi/2542.htm",www.in.gov
List of state insurance commissioners websites,https://bogleheads.org/wiki/List%20of%20state%20insurance%20commissioners%20websites ,UPDATE LINK,redirected to http://www.in.gov/idoi/consumer-services/types-of-insurance/guide-to-annuities,"http://www.in.gov/idoi/2568.htm",www.in.gov
List of state insurance commissioners websites,https://bogleheads.org/wiki/List%20of%20state%20insurance%20commissioners%20websites ,UPDATE LINK,redirected to http://www.in.gov/idoi/consumer-services/types-of-insurance/health-insurance,"http://www.in.gov/idoi/2570.htm",www.in.gov
List of state insurance commissioners websites,https://bogleheads.org/wiki/List%20of%20state%20insurance%20commissioners%20websites ,UPDATE LINK,redirected to http://www.in.gov/idoi/consumer-services/types-of-insurance/property-insurance,"http://www.in.gov/idoi/2573.htm",www.in.gov
List of state insurance commissioners websites,https://bogleheads.org/wiki/List%20of%20state%20insurance%20commissioners%20websites ,UPDATE LINK,redirected to http://www.in.gov/idoi/consumer-services/types-of-insurance/life-insurance,"http://www.in.gov/idoi/2576.htm",www.in.gov
List of state insurance commissioners websites,https://bogleheads.org/wiki/List%20of%20state%20insurance%20commissioners%20websites ,UPDATE LINK,redirected to http://www.in.gov/idoi/consumer-services/types-of-insurance/auto-insurance,"http://www.in.gov/idoi/2579.htm",www.in.gov
List of state insurance commissioners websites,https://bogleheads.org/wiki/List%20of%20state%20insurance%20commissioners%20websites ,UPDATE LINK,redirected to http://www.in.gov/idoi/insurance-laws-rules-and-bulletins,"http://www.in.gov/idoi/2591.htm",www.in.gov
List of state insurance commissioners websites,https://bogleheads.org/wiki/List%20of%20state%20insurance%20commissioners%20websites ,ERROR,No such host is known. (www.inscomm.state.ga.us:80),"http://www.inscomm.state.ga.us/",www.inscomm.state.ga.us
List of state insurance commissioners websites,https://bogleheads.org/wiki/List%20of%20state%20insurance%20commissioners%20websites ,ERROR,No such host is known. (www.inscomm.state.ga.us:80),"http://www.inscomm.state.ga.us/ConsumerService/AutoInsurance.aspx",www.inscomm.state.ga.us
List of state insurance commissioners websites,https://bogleheads.org/wiki/List%20of%20state%20insurance%20commissioners%20websites ,ERROR,No such host is known. (www.inscomm.state.ga.us:80),"http://www.inscomm.state.ga.us/ConsumerService/HealthInsurance.aspx",www.inscomm.state.ga.us
List of state insurance commissioners websites,https://bogleheads.org/wiki/List%20of%20state%20insurance%20commissioners%20websites ,ERROR,No such host is known. (www.inscomm.state.ga.us:80),"http://www.inscomm.state.ga.us/ConsumerService/Home.aspx",www.inscomm.state.ga.us
List of state insurance commissioners websites,https://bogleheads.org/wiki/List%20of%20state%20insurance%20commissioners%20websites ,ERROR,No such host is known. (www.inscomm.state.ga.us:80),"http://www.inscomm.state.ga.us/ConsumerService/HomeInsurance.aspx",www.inscomm.state.ga.us
List of state insurance commissioners websites,https://bogleheads.org/wiki/List%20of%20state%20insurance%20commissioners%20websites ,ERROR,No such host is known. (www.inscomm.state.ga.us:80),"http://www.inscomm.state.ga.us/ConsumerService/LifeInsurance.aspx",www.inscomm.state.ga.us
List of state insurance commissioners websites,https://bogleheads.org/wiki/List%20of%20state%20insurance%20commissioners%20websites ,ERROR,Not Found,"http://www.insurance.arkansas.gov/Consumers/Alerts.htm",www.insurance.arkansas.gov
List of state insurance commissioners websites,https://bogleheads.org/wiki/List%20of%20state%20insurance%20commissioners%20websites ,ERROR,Not Found,"http://www.insurance.arkansas.gov/Consumers/CSDbrochurefiles/Auto_Brochure.pdf",www.insurance.arkansas.gov
List of state insurance commissioners websites,https://bogleheads.org/wiki/List%20of%20state%20insurance%20commissioners%20websites ,ERROR,Not Found,"http://www.insurance.arkansas.gov/Consumers/CSDbrochurefiles/HIPAA_Brochure.pdf",www.insurance.arkansas.gov
List of state insurance commissioners websites,https://bogleheads.org/wiki/List%20of%20state%20insurance%20commissioners%20websites ,ERROR,The remote certificate is invalid according to the validation procedure: RemoteCertificateNameMismatch,"http://www.insurance.insureuonline.org/consumer_guide_home.pdf",www.insurance.insureuonline.org
